mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA
4759780;ADELE;FEMALE;Pequeno;7302092;2023-12-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/7204b932-235d-45de-a2b5-9d0d0bf6f320.jpeg;Petz Pacaembu;SAO PAULO;SP;12;False;2024-12-21
4755107;Alfie;MALE;Pequeno;7295473;2024-08-29;2.0;https://s3.amazonaws.com/petz-cdm-stg/74b76c7c-2a29-4383-9842-7008f18f5935.jpeg;Petz Alto da Boa Vista;SAO PAULO;SP;3;True;2024-12-21
4740395;ALFREDO;MALE;Pequeno;7275967;2022-07-28;4.0;https://s3.amazonaws.com/petz-cdm-stg/6a49d6f4-27fe-4621-a614-d8c7e0b24fe7.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;28;False;2024-12-21
4689005;Alice;FEMALE;Pequeno;7205967;2023-10-12;3.0;https://s3.amazonaws.com/petz-cdm-stg/74220ce2-c7c3-469d-bc12-c95a02afc8a2.jpeg;Petz Sorocaba;SOROCABA;SP;14;False;2024-12-21
4754016;Antonieta;FEMALE;Pequeno;7293928;2022-11-12;3.0;https://s3.amazonaws.com/petz-cdm-stg/ab2de694-c5aa-4fc4-b4c3-be2ea5c8d932.jpeg;Petz Sorocaba;SOROCABA;SP;25;False;2024-12-21
3918377;Apollo;MALE;Pequeno;6334125;2022-02-01;0.4;https://s3.amazonaws.com/petz-cdm-stg/4b7d809d-8c80-4ff7-b7e3-03d1ad2bdb41.jpeg;Petz Diadema;DIADEMA;SP;34;False;2024-12-21
4757823;April;FEMALE;Medio;7299525;2022-05-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/124d66b0-34a2-4a90-bfcc-0ed4b0c7e450.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;31;False;2024-12-21
4713501;Ariel;MALE;Pequeno;7239293;2024-05-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/a22f1fc9-a6a8-4a7c-9306-6d1251d82ba3.jpeg;Petz Aracaju;ARACAJU;SE;7;True;2024-12-21
4757834;Arlequina ;FEMALE;Pequeno;7299542;2021-01-20;4.0;https://s3.amazonaws.com/petz-cdm-stg/45588b14-c22c-47ba-a911-5d3cd773383c.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;47;False;2024-12-21
4606443;ASHER;MALE;Pequeno;7100651;2024-02-16;3.0;https://s3.amazonaws.com/petz-cdm-stg/8721a3b2-c57e-4dc4-9fa1-994a45ed7ac6.jpeg;Petz Marginal Tiete;SAO PAULO;SP;10;True;2024-12-21
4739322;Atena ;FEMALE;Pequeno;7274611;2024-09-29;1.0;https://s3.amazonaws.com/petz-cdm-stg/94bc3e08-c30a-4aef-868f-69d442a0516b.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;2;True;2024-12-21
4711245;Aurora ;FEMALE;Pequeno;7236344;2024-01-18;4.0;https://s3.amazonaws.com/petz-cdm-stg/761f51ec-3a23-4a5e-b4d1-52911f1f9f59.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;11;True;2024-12-21
4752875;Awamori;FEMALE;Pequeno;7292349;2024-10-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/56558337-5d38-4e2a-9154-3497e87f7b0f.jpeg;Petz Itaim;SAO PAULO;SP;2;True;2024-12-21
4757513;Ayla;FEMALE;Pequeno;7299095;2024-09-25;1.0;https://s3.amazonaws.com/petz-cdm-stg/e55c37ce-b5ac-4b89-a875-105637a5ce79.jpeg;Petz W3 Norte;BRASILIA;DF;2;True;2024-12-21
4682537;Babi;FEMALE;Pequeno;7197871;2022-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/cbc2f7d2-4984-43ea-851c-0c373ac6a561.jpeg;Petz Araçatuba;ARACATUBA;SP;35;False;2024-12-21
4767783;Baboon;MALE;Pequeno;7312548;2024-10-16;2.0;https://s3.amazonaws.com/petz-cdm-stg/bb8bec5e-26fd-44a9-a209-c833078afdb0.jpeg;Petz Alto da Boa Vista;SAO PAULO;SP;2;True;2024-12-21
4759646;BABY;FEMALE;Pequeno;7301929;2024-09-03;2.0;https://s3.amazonaws.com/petz-cdm-stg/d67de4f8-623e-4fee-8cf5-2bf66cd975e3.jpeg;Petz Marginal Tiete;SAO PAULO;SP;3;True;2024-12-21
4759655;BAMBINA;FEMALE;Pequeno;7301939;2024-09-03;2.0;https://s3.amazonaws.com/petz-cdm-stg/262f8931-5739-4d26-8b8f-0383044bfc84.jpeg;Petz Marginal Tiete;SAO PAULO;SP;3;True;2024-12-21
4752092;Banguela;MALE;Pequeno;7291253;2024-10-01;1.0;https://s3.amazonaws.com/petz-cdm-stg/ebdcb09a-6617-4165-9460-f1ecbc330613.jpeg;Petz Balneário Camboriú;BALNEARIO CAMBORIU;SC;2;True;2024-12-21
4766971;Banguela ;MALE;Pequeno;7311418;2024-10-02;2.0;https://s3.amazonaws.com/petz-cdm-stg/b97a7df2-8f0f-4284-b25c-610d14ff9dbf.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;2;True;2024-12-21
4707498;Batata Chipperbec;MALE;Pequeno;7231139;2024-07-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/fb705d5d-62d0-4c56-9a3b-b8fa9cf11f75.jpeg;Petz Morumbi;SAO PAULO;SP;5;True;2024-12-21
4764941;Bauducco;FEMALE;Pequeno;7308614;2023-10-14;3.0;https://s3.amazonaws.com/petz-cdm-stg/ca20dc7d-43d0-4664-87ce-e38c36778e36.jpeg;Petz Cerro Cora;SAO PAULO;SP;14;False;2024-12-21
